Date,UserName,Compound
2017-12-01,CNNMoney,0.0516
2017-12-01,WSJ Markets,0.0258
2017-12-01,CNBC,-0.5334
2017-12-01,CNBC,0.4404
2017-12-01,Financial Times,0.128
2017-12-01,CNNMoney,-0.1531
2017-12-01,CNBC,0.5106
2017-12-01,WSJ Markets,0.4588
2017-12-01,Financial Times,0.1531
2017-12-01,Bloomberg Markets,0.5994
2017-12-01,CNNMoney,0.3612
2017-12-01,Justin Wolfers,0.9152
2017-12-01,Financial Times,0.6705
2017-12-01,Justin Wolfers,0.4748
2017-12-01,CNBC,0.4215
2017-12-01,Paul Krugman,-0.4215
2017-12-01,Bloomberg Markets,-0.2732
2017-12-01,CNBC,-0.296
2017-12-01,Financial Times,0.0258
2017-12-01,CNNMoney,0.6908
2017-12-01,Financial Times,0.3818
2017-12-01,WSJ Markets,0.4215
2017-12-01,Bloomberg Markets,0.4404
2017-12-01,Justin Wolfers,0.3612
2017-12-01,CNBC,0.1114
2017-12-01,WSJ Markets,0.3612
2017-12-01,Jim Cramer,-0.1877
2017-12-01,Jim Cramer,0.1027
2017-12-01,WSJ Markets,0.25
2017-12-01,CNBC,0.4215
2017-12-01,CNBC,0.1779
2017-12-01,CNBC,0.6369
2017-12-01,WSJ Markets,0.3612
2017-12-01,CNNMoney,-0.1027
2017-12-01,WSJ Markets,0.0772
2017-12-01,Bloomberg Markets,-0.1531
2017-12-01,CNNMoney,-0.5423
2017-12-01,WSJ Markets,0.7783
2017-12-01,CNBC,-0.6808
2017-12-01,Financial Times,0.4019
2017-12-01,CNNMoney,-0.7906
2017-12-01,Bloomberg Markets,-0.4404
2017-12-01,CNBC,0.4019
2017-12-01,Financial Times,0.6369
2017-12-01,Financial Times,-0.1027
2017-12-01,Financial Times,0.1779
2017-12-01,CNNMoney,0.2023
2017-12-01,CNBC,-0.2732
2017-12-01,CNBC,0.1779
2017-12-01,WSJ Markets,0.4588
2017-12-01,Bloomberg Markets,0.2023
2017-12-01,CNNMoney,0.4588
2017-12-01,CNBC,0.5777
2017-12-01,Financial Times,-0.0516
2017-12-01,CNBC,0.4019
2017-12-01,CNBC,-0.3818
2017-12-01,CNBC,0.3612
2017-12-01,Bloomberg Markets,-0.6542
2017-12-01,WSJ Markets,-0.4215
2017-12-01,Bloomberg Markets,0.6361
2017-12-01,CNBC,0.5927
2017-12-01,CNNMoney,0.6249
2017-12-01,WSJ Markets,0.7783
2017-12-01,Bloomberg Markets,-0.296
2017-12-01,Financial Times,-0.8519
2017-12-01,WSJ Markets,0.25
2017-12-01,Financial Times,0.1531
2017-12-01,CNBC,0.1027
2017-12-01,CNBC,-0.2732
2017-12-01,CNBC,0.6124
2017-12-01,CNNMoney,-0.4019
2017-12-01,CNNMoney,0.3818
2017-12-01,Financial Times,-0.1027
2017-12-01,Financial Times,0.7783
2017-12-01,Bloomberg Markets,-0.2732
2017-12-01,Jim Cramer,-0.1254
2017-12-01,Jim Cramer,-0.4215
2017-12-01,Jim Cramer,0.4926
2017-12-01,CNNMoney,0.3415
2017-12-01,Financial Times,-0.3182
2017-12-01,Financial Times,0.6858
2017-12-01,Financial Times,-0.34
2017-12-01,Bloomberg Markets,0.3182
2017-12-01,CNBC,-0.2732
2017-12-01,Bloomberg Markets,-0.296
2017-12-01,Financial Times,-0.3612
2017-12-01,Financial Times,0.5106
2017-12-01,Bloomberg Markets,-0.2292
2017-12-01,CNBC,-0.0516
2017-12-01,Financial Times,0.3612
2017-12-01,WSJ Markets,0.3612
2017-12-01,CNBC,0.4019
2017-12-01,CNNMoney,0.5719
2017-12-01,WSJ Markets,0.128
2017-12-01,Financial Times,-0.5423
2017-12-01,WSJ Markets,-0.5927
2017-12-01,Jim Cramer,-0.296
2017-12-01,Bloomberg Markets,-0.5267
2017-12-01,WSJ Markets,0.5106
2017-12-01,Financial Times,0.5106
2017-12-01,WSJ Markets,0.3612
2017-12-01,Financial Times,0.6369
2017-12-01,WSJ Markets,0.4404
2017-12-01,Financial Times,0.6369
2017-12-01,CNBC,0.4404
2017-12-01,CNBC,0.25
2017-12-01,Bloomberg Markets,0.2023
2017-12-01,Financial Times,-0.6249
2017-12-01,Financial Times,0.3818
2017-12-01,Financial Times,0.5106
2017-12-01,CNBC,0.296
2017-12-01,WSJ Markets,-0.296
2017-12-01,The Motley Fool,0.3612
2017-12-01,Financial Times,-0.2023
2017-12-01,Financial Times,-0.296
2017-12-01,Financial Times,0.0772
2017-12-01,WSJ Markets,0.1655
2017-12-01,Bloomberg Markets,-0.3818
2017-12-01,Financial Times,0.3182
2017-12-01,CNBC,0.6705
2017-12-01,WSJ Markets,0.5707
2017-12-01,Jim Cramer,0.0772
2017-12-01,Bloomberg Markets,-0.3612
2017-12-01,CNBC,0.4588
2017-12-01,Bloomberg Markets,0.1027
2017-12-01,Financial Times,0.2023
2017-12-01,CNBC,0.6249
2017-12-01,CNBC,0.4019
2017-12-01,CNBC,0.6249
2017-12-01,CNNMoney,-0.4215
2017-12-01,CNBC,0.1531
2017-12-01,Jim Cramer,0.6249
2017-12-01,CNBC,-0.7351
2017-12-01,CNBC,-0.2732
2017-12-01,Jim Cramer,0.25
2017-12-01,WSJ Markets,0.0572
2017-12-01,Paul Krugman,0.0258
2017-12-01,Financial Times,-0.6369
2017-12-01,Paul Krugman,0.7506
2017-12-01,CNBC,0.0772
2017-12-01,Financial Times,0.2023
2017-12-01,CNNMoney,0.5859
2017-12-01,Financial Times,0.7402
2017-12-01,Justin Wolfers,-0.6908
2017-12-01,CNBC,-0.4588
2017-12-01,CNBC,0.5106
2017-12-01,CNBC,-0.4019
2017-12-01,CNBC,0.5574
2017-12-01,Financial Times,-0.2732
2017-12-01,CNBC,-0.1531
2017-12-01,CNBC,0.296
2017-12-01,The Motley Fool,0.4404
2017-12-01,Bloomberg Markets,0.1027
2017-12-01,Bloomberg Markets,0.1531
2017-12-01,CNBC,0.4019
2017-12-01,CNBC,-0.296
2017-12-01,WSJ Markets,0.6908
2017-12-01,CNBC,-0.5423
2017-12-01,CNBC,0.128
2017-12-01,Financial Times,-0.6369
2017-12-01,CNBC,0.4215
2017-12-01,Justin Wolfers,-0.7236
2017-12-01,CNBC,0.4939
2017-12-01,CNBC,0.4588
2017-12-01,Financial Times,0.2975
2017-12-01,Financial Times,0.6486
2017-12-01,Financial Times,-0.0516
2017-12-01,CNBC,-0.5423
2017-12-01,Jim Cramer,0.4199
2017-12-01,Financial Times,-0.4767
2017-12-01,Jim Cramer,-0.1759
2017-12-01,CNBC,0.2584
2017-12-01,Jim Cramer,0.6249
2017-12-01,CNBC,0.4019
2017-12-01,WSJ Markets,-0.4215
2017-12-01,CNBC,0.3182
2017-12-01,Paul Krugman,0.3634
2017-12-01,CNNMoney,0.4019
2017-12-01,WSJ Markets,0.0772
2017-12-01,CNBC,0.4939
2017-12-01,Financial Times,0.4019
2017-12-01,Financial Times,0.4019
2017-12-01,Financial Times,-0.2732
2017-12-01,CNBC,-0.3818
2017-12-01,CNNMoney,0.2263
2017-12-01,CNBC,-0.4588
2017-12-01,CNBC,0.128
2017-12-01,Bloomberg Markets,0.0772
2017-12-01,CNBC,0.6369
2017-12-01,CNBC,-0.4215
2017-12-01,CNBC,-0.0772
2017-12-01,CNBC,0.0734
2017-12-01,Financial Times,0.2732
2017-12-01,The Motley Fool,0.4019
2017-12-01,CNBC,-0.5574
2017-12-01,CNBC,-0.5859
2017-12-01,Financial Times,-0.4404
2017-12-01,CNBC,-0.8658
2017-12-01,CNBC,-0.3612
2017-12-01,CNNMoney,0.2263
2017-12-01,Financial Times,-0.8225
2017-12-01,CNBC,0.1263
2017-12-01,CNBC,0.6249
2017-12-01,Paul Krugman,0.7096
2017-12-01,Paul Krugman,-0.8171
2017-12-01,Paul Krugman,-0.5423
2017-12-01,Paul Krugman,-0.2732
2017-12-01,CNBC,-0.0772
2017-12-01,Financial Times,-0.4215
2017-12-01,WSJ Markets,-0.4588
2017-12-01,CNBC,-0.1779
2017-12-01,Financial Times,-0.128
2017-12-01,WSJ Markets,0.5707
2017-12-01,Financial Times,-0.296
2017-12-01,Justin Wolfers,0.6808
2017-12-01,CNBC,0.1531
2017-12-01,Jim Cramer,0.0772
2017-12-01,Financial Times,-0.4767
2017-12-01,The Motley Fool,0.8225
2017-12-01,WSJ Markets,0.4019
2017-12-01,CNBC,0.1531
2017-12-01,CNBC,0.0754
2017-12-01,WSJ Markets,0.3818
2017-12-01,CNBC,0.8807
2017-12-01,Bloomberg Markets,-0.1027
2017-12-01,CNBC,0.6486
2017-12-01,WSJ Markets,-0.1027
2017-12-01,WSJ Markets,0.3612
2017-12-01,CNNMoney,0.3818
2017-12-01,WSJ Markets,-0.4019
2017-12-01,CNBC,0.8176
2017-12-01,CNBC,0.34
2017-12-01,CNBC,0.3818
2017-12-01,WSJ Markets,-0.3818
2017-12-01,Financial Times,-0.4019
2017-12-01,CNBC,-0.1779
2017-12-01,WSJ Markets,-0.5719
2017-12-01,Financial Times,0.34
2017-12-01,Bloomberg Markets,0.4588
2017-12-01,CNNMoney,0.3898
2017-12-01,CNBC,-0.296
2017-12-01,WSJ Markets,0.0572
2017-12-01,Financial Times,0.4215
2017-12-01,Bloomberg Markets,0.4588
2017-12-01,CNBC,-0.7351
2017-12-01,WSJ Markets,0.34
2017-12-01,CNBC,-0.4215
2017-12-01,CNBC,0.0754
2017-12-01,CNNMoney,-0.7506
2017-12-01,Paul Krugman,-0.3658
2017-12-01,Financial Times,-0.7351
2017-12-01,Financial Times,-0.4215
2017-12-01,Bloomberg Markets,-0.1531
2017-12-01,CNBC,0.6249
2017-12-01,CNBC,-0.6908
2017-12-01,CNBC,-0.5423
2017-12-01,Jim Cramer,-0.5106
2017-12-01,WSJ Markets,0.0772
2017-12-01,CNBC,0.6908
2017-12-01,Paul Krugman,0.5994
2017-12-01,CNNMoney,0.6801
2017-12-01,CNBC,0.1154
2017-12-01,CNNMoney,-0.1139
2017-12-01,CNBC,-0.1531
2017-12-01,The Motley Fool,0.69
2017-12-01,Financial Times,0.5267
2017-12-01,CNBC,-0.2212
2017-12-01,Bloomberg Markets,0.5106
2017-12-01,CNNMoney,0.5859
2017-12-01,WSJ Markets,-0.3818
2017-12-01,CNNMoney,-0.5267
2017-12-01,Jim Cramer,0.4199
2017-12-01,WSJ Markets,0.0772
2017-12-01,CNBC,0.6369
2017-12-01,CNBC,0.5994
2017-12-01,CNBC,0.6369
2017-12-01,Bloomberg Markets,-0.7506
2017-12-01,CNBC,-0.2212
2017-12-01,WSJ Markets,0.5106
2017-12-01,WSJ Markets,0.3612
2017-12-01,CNNMoney,0.7003
2017-12-01,WSJ Markets,0.5707
2017-12-01,Justin Wolfers,0.1531
2017-12-01,CNBC,-0.6478
2017-12-01,CNBC,0.4588
2017-12-01,CNBC,0.128
2017-12-01,CNBC,0.4767
2017-12-01,CNBC,0.34
2017-12-01,WSJ Markets,-0.4019
2017-12-01,CNBC,-0.4404
2017-12-01,WSJ Markets,0.5789
2017-12-01,CNNMoney,0.4019
2017-12-01,CNBC,-0.1027
2017-12-02,Jim Cramer,0.4199
2017-12-02,Jim Cramer,0.3987
2017-12-02,CNNMoney,0.128
2017-12-02,CNBC,-0.0258
2017-12-02,WSJ Markets,-0.296
2017-12-02,WSJ Markets,0.5789
2017-12-02,CNBC,0.2023
2017-12-02,The Motley Fool,-0.4404
2017-12-02,WSJ Markets,0.4019
2017-12-02,WSJ Markets,-0.3818
2017-12-02,CNNMoney,0.3818
2017-12-02,CNBC,-0.3818
2017-12-02,The Motley Fool,0.2732
2017-12-02,CNNMoney,0.6597
2017-12-02,CNNMoney,-0.3197
2017-12-02,WSJ Markets,0.4404
2017-12-02,CNBC,0.4019
2017-12-02,CNBC,0.5994
2017-12-02,CNNMoney,-0.3353
2017-12-02,CNNMoney,0.4215
2017-12-02,CNBC,-0.34
2017-12-02,CNBC,0.5859
2017-12-02,Financial Times,0.3182
2017-12-02,CNNMoney,0.128
2017-12-02,Bloomberg Markets,-0.3566
2017-12-02,WSJ Markets,-0.296
2017-12-02,CNBC,-0.0772
2017-12-02,Justin Wolfers,0.4215
2017-12-02,WSJ Markets,0.5707
2017-12-02,The Motley Fool,0.34
2017-12-02,CNNMoney,0.6597
2017-12-02,Bloomberg Markets,-0.34
2017-12-02,Justin Wolfers,-0.6124
2017-12-02,Bloomberg Markets,0.6369
2017-12-02,WSJ Markets,0.0772
2017-12-02,Paul Krugman,0.3724
2017-12-02,Paul Krugman,0.6705
2017-12-02,Paul Krugman,0.5859
2017-12-02,Paul Krugman,0.6597
2017-12-02,Paul Krugman,0.836
2017-12-02,WSJ Markets,-0.4019
2017-12-02,Paul Krugman,0.6059
2017-12-02,Paul Krugman,-0.0023
2017-12-02,WSJ Markets,0.3818
2017-12-02,WSJ Markets,-0.3818
2017-12-02,CNBC,-0.7783
2017-12-02,CNNMoney,-0.7096
2017-12-02,Financial Times,0.5859
2017-12-02,CNNMoney,0.802
2017-12-02,Bloomberg Markets,0.1531
2017-12-02,Financial Times,-0.1779
2017-12-02,CNBC,0.0772
2017-12-02,CNBC,0.4019
2017-12-02,CNNMoney,-0.3818
2017-12-02,CNBC,0.1326
2017-12-02,CNNMoney,0.3818
2017-12-02,Financial Times,-0.296
2017-12-02,Bloomberg Markets,0.25
2017-12-02,CNBC,-0.4023
2017-12-02,The Motley Fool,0.8807
2017-12-02,CNNMoney,0.4019
2017-12-02,WSJ Markets,-0.4939
2017-12-02,CNBC,0.6124
2017-12-02,CNBC,0.1779
2017-12-02,WSJ Markets,0.5106
2017-12-02,WSJ Markets,0.5499
2017-12-02,WSJ Markets,-0.4939
2017-12-02,The Motley Fool,-0.507
2017-12-02,CNNMoney,0.4939
2017-12-02,WSJ Markets,-0.4215
2017-12-02,CNBC,0.1779
2017-12-02,WSJ Markets,0.3612
2017-12-02,WSJ Markets,0.5707
2017-12-02,Justin Wolfers,0.5434
2017-12-02,CNNMoney,0.2411
2017-12-02,CNNMoney,-0.0258
2017-12-02,CNNMoney,-0.3818
2017-12-02,WSJ Markets,-0.3818
2017-12-02,WSJ Markets,0.2023
2017-12-02,CNNMoney,-0.7007
2017-12-02,WSJ Markets,0.5789
2017-12-02,WSJ Markets,0.4019
2017-12-03,Justin Wolfers,0.6908
2017-12-03,CNNMoney,0.4939
2017-12-03,CNNMoney,-0.4404
2017-12-03,CNNMoney,-0.5423
2017-12-03,Financial Times,-0.2235
2017-12-03,CNNMoney,0.4019
2017-12-03,CNNMoney,-0.1154
2017-12-03,CNNMoney,0.5719
2017-12-03,Bloomberg Markets,-0.4404
2017-12-03,Financial Times,-0.3818
2017-12-03,CNNMoney,0.3612
2017-12-03,CNNMoney,-0.3182
2017-12-03,CNNMoney,0.6705
2017-12-03,CNBC,0.0516
2017-12-03,CNBC,-0.0772
2017-12-03,Financial Times,-0.296
2017-12-03,CNNMoney,0.2732
2017-12-03,CNBC,-0.296
2017-12-03,Financial Times,0.6369
2017-12-03,Financial Times,0.4404
2017-12-03,WSJ Markets,0.3818
2017-12-03,Financial Times,0.1779
2017-12-03,CNNMoney,0.6369
2017-12-03,Paul Krugman,-0.765
2017-12-03,Paul Krugman,0.2732
2017-12-03,Financial Times,-0.1779
2017-12-03,WSJ Markets,0.2023
2017-12-03,CNNMoney,-0.9559
2017-12-03,CNBC,-0.4404
2017-12-03,Financial Times,-0.1027
2017-12-03,Paul Krugman,-0.5574
2017-12-03,CNBC,0.296
2017-12-03,Financial Times,0.296
2017-12-03,CNBC,-0.4019
2017-12-03,CNBC,0.2732
2017-12-03,Paul Krugman,0.4404
2017-12-03,CNNMoney,-0.802
2017-12-03,The Motley Fool,0.5927
2017-12-03,WSJ Markets,0.0772
2017-12-03,Financial Times,-0.7579
2017-12-03,CNBC,0.5267
2017-12-03,Financial Times,0.5574
2017-12-03,CNBC,0.296
2017-12-03,CNBC,0.4019
2017-12-03,WSJ Markets,-0.3818
2017-12-03,WSJ Markets,0.5499
2017-12-03,Financial Times,-0.3818
2017-12-03,WSJ Markets,-0.4939
2017-12-03,Paul Krugman,0.5189
2017-12-03,Financial Times,-0.4939
2017-12-03,WSJ Markets,-0.4215
2017-12-03,CNNMoney,-0.4019
2017-12-03,Financial Times,0.4019
2017-12-03,WSJ Markets,0.5106
2017-12-03,CNBC,0.5267
2017-12-03,Financial Times,-0.5267
2017-12-03,WSJ Markets,0.2023
2017-12-03,WSJ Markets,-0.8126
2017-12-03,Financial Times,0.4019
2017-12-03,Financial Times,-0.3612
2017-12-03,WSJ Markets,0.8481
2017-12-03,CNBC,0.4927
2017-12-03,CNNMoney,0.6369
2017-12-03,Paul Krugman,0.1513
2017-12-03,WSJ Markets,0.3612
2017-12-03,WSJ Markets,-0.4215
2017-12-03,Financial Times,-0.3182
2017-12-03,CNBC,-0.2263
2017-12-03,Paul Krugman,0.6808
2017-12-03,Paul Krugman,-0.5719
2017-12-03,Jim Cramer,0.8011
2017-12-03,Bloomberg Markets,0.6369
2017-12-03,WSJ Markets,0.8481
2017-12-03,CNNMoney,-0.296
2017-12-03,CNNMoney,-0.4404
2017-12-03,CNNMoney,0.5423
2017-12-03,WSJ Markets,0.2023
2017-12-03,CNBC,0.0258
2017-12-03,Justin Wolfers,-0.4404
2017-12-03,Bloomberg Markets,-0.4215
2017-12-04,WSJ Markets,-0.8126
2017-12-04,CNNMoney,-0.3818
2017-12-04,Financial Times,-0.1027
2017-12-04,Financial Times,-0.4215
2017-12-04,CNBC,0.4019
2017-12-04,Justin Wolfers,-0.296
2017-12-04,Bloomberg Markets,-0.25
2017-12-04,Financial Times,-0.1531
2017-12-04,CNNMoney,0.3818
2017-12-04,Bloomberg Markets,0.4588
2017-12-04,Financial Times,0.2263
2017-12-04,Financial Times,-0.296
2017-12-04,CNBC,-0.1531
2017-12-04,Bloomberg Markets,0.4019
2017-12-04,CNBC,0.5319
2017-12-04,Bloomberg Markets,0.6597
2017-12-04,WSJ Markets,0.8481
2017-12-04,CNBC,-0.2732
2017-12-04,Financial Times,-0.128
2017-12-04,CNNMoney,-0.2023
2017-12-04,Financial Times,-0.1027
2017-12-04,Financial Times,-0.296
2017-12-04,Financial Times,0.2023
2017-12-04,CNBC,0.4404
2017-12-04,Bloomberg Markets,-0.2023
2017-12-04,Financial Times,-0.4767
2017-12-04,Financial Times,-0.3818
2017-12-04,CNBC,-0.4404
2017-12-04,Financial Times,-0.3612
2017-12-04,Financial Times,-0.1027
2017-12-04,CNNMoney,-0.0772
2017-12-04,Financial Times,-0.1779
2017-12-04,Financial Times,-0.1027
2017-12-04,Bloomberg Markets,-0.0772
2017-12-04,Financial Times,-0.3612
2017-12-04,Bloomberg Markets,-0.1027
2017-12-04,CNBC,-0.6369
2017-12-04,WSJ Markets,-0.4215
2017-12-04,CNBC,0.7003
2017-12-04,WSJ Markets,-0.8126
2017-12-04,Bloomberg Markets,0.4019
2017-12-04,CNNMoney,0.1779
2017-12-04,Financial Times,0.4019
2017-12-04,Bloomberg Markets,0.4588
2017-12-04,Bloomberg Markets,0.2732
2017-12-04,Financial Times,-0.296
2017-12-04,Financial Times,0.0516
2017-12-04,CNBC,-0.1027
2017-12-04,Bloomberg Markets,0.2263
2017-12-04,Financial Times,0.2023
2017-12-04,CNBC,0.4019
2017-12-04,CNBC,-0.2263
2017-12-04,Financial Times,-0.4767
2017-12-04,Jim Cramer,-0.6249
2017-12-04,Financial Times,-0.4404
2017-12-04,Financial Times,0.3818
2017-12-04,CNBC,0.8271
2017-12-04,Jim Cramer,0.4404
2017-12-04,Bloomberg Markets,0.3818
2017-12-04,CNNMoney,0.34
2017-12-04,Financial Times,-0.5994
2017-12-04,Financial Times,0.4019
2017-12-04,Financial Times,-0.128
2017-12-04,CNBC,0.0772
2017-12-04,Bloomberg Markets,-0.128
2017-12-04,Financial Times,-0.4215
2017-12-04,Financial Times,-0.5574
2017-12-04,Justin Wolfers,-0.7351
2017-12-04,WSJ Markets,0.2023
2017-12-04,Financial Times,0.34
2017-12-04,Bloomberg Markets,0.0772
2017-12-04,CNNMoney,0.5106
2017-12-04,Financial Times,-0.4404
2017-12-04,Bloomberg Markets,-0.4019
2017-12-04,CNBC,0.296
2017-12-04,Financial Times,0.0258
2017-12-04,CNBC,0.34
2017-12-04,CNBC,0.296
2017-12-04,WSJ Markets,-0.8126
2017-12-04,CNBC,0.3612
2017-12-04,Financial Times,0.3612
2017-12-04,CNBC,0.2732
2017-12-04,WSJ Markets,0.8481
2017-12-04,Financial Times,-0.1531
2017-12-04,Financial Times,-0.2263
2017-12-04,Financial Times,0.5106
2017-12-04,Financial Times,0.0772
2017-12-04,CNBC,-0.8481
2017-12-04,Bloomberg Markets,0.3612
2017-12-04,Paul Krugman,-0.765
2017-12-04,Paul Krugman,0.7693
2017-12-04,Financial Times,-0.3818
2017-12-04,The Motley Fool,0.4201
2017-12-04,CNBC,0.3612
2017-12-04,CNBC,0.34
2017-12-04,Jim Cramer,0.3818
2017-12-04,Bloomberg Markets,0.34
2017-12-04,CNBC,0.3818
2017-12-04,CNBC,0.4019
2017-12-04,CNBC,-0.1027
2017-12-04,CNBC,-0.5256
2017-12-04,WSJ Markets,-0.5037
2017-12-04,Financial Times,-0.2924
2017-12-04,WSJ Markets,-0.6249
2017-12-04,Jim Cramer,0.6768
2017-12-04,CNBC,-0.7506
2017-12-04,CNBC,0.3593
2017-12-04,CNNMoney,0.34
2017-12-04,Financial Times,-0.743
2017-12-04,WSJ Markets,-0.0772
2017-12-04,CNBC,0.4767
2017-12-04,CNNMoney,-0.4215
2017-12-04,WSJ Markets,0.2732
2017-12-04,Financial Times,0.4019
2017-12-04,Financial Times,-0.4939
2017-12-04,CNBC,0.3593
2017-12-04,Financial Times,-0.1531
2017-12-04,Financial Times,-0.2732
2017-12-04,CNBC,-0.2263
2017-12-04,Financial Times,-0.3818
2017-12-04,CNBC,-0.5994
2017-12-04,CNBC,-0.34
2017-12-04,CNBC,0.5719
2017-12-04,CNBC,-0.6369
2017-12-04,Financial Times,-0.2732
2017-12-04,CNBC,0.7783
2017-12-04,CNBC,0.1531
2017-12-04,CNNMoney,0.4939
2017-12-04,WSJ Markets,0.4215
2017-12-04,CNBC,0.1779
2017-12-04,CNBC,0.6369
2017-12-04,WSJ Markets,0.128
2017-12-04,Financial Times,0.296
2017-12-04,CNBC,-0.34
2017-12-04,CNBC,-0.7506
2017-12-04,CNBC,0.6369
2017-12-04,Financial Times,0.296
2017-12-04,Bloomberg Markets,0.34
2017-12-04,Financial Times,0.5719
2017-12-04,CNNMoney,-0.1027
2017-12-04,Financial Times,-0.5267
2017-12-04,CNBC,-0.4588
2017-12-04,CNBC,0.4019
2017-12-04,CNBC,-0.5994
2017-12-04,Financial Times,0.4767
2017-12-04,CNBC,-0.3612
2017-12-04,CNBC,-0.5267
2017-12-04,CNBC,0.1069
2017-12-04,Financial Times,0.2732
2017-12-04,CNBC,-0.7003
2017-12-04,Financial Times,-0.3612
2017-12-04,Bloomberg Markets,0.6597
2017-12-04,CNBC,0.5574
2017-12-04,Financial Times,-0.2732
2017-12-04,WSJ Markets,-0.8126
2017-12-04,CNBC,-0.3182
2017-12-04,Financial Times,0.5719
2017-12-04,CNBC,0.8625
2017-12-04,CNNMoney,0.8176
2017-12-04,CNBC,-0.5423
2017-12-04,CNBC,0.34
2017-12-04,CNBC,0.34
2017-12-04,WSJ Markets,0.8481
2017-12-04,CNBC,0.0516
2017-12-04,Financial Times,-0.5994
2017-12-04,WSJ Markets,0.4939
2017-12-04,CNBC,-0.3818
2017-12-04,CNBC,-0.5574
2017-12-04,WSJ Markets,-0.5037
2017-12-04,Bloomberg Markets,-0.1531
2017-12-04,Jim Cramer,0.4404
2017-12-04,CNBC,0.34
2017-12-04,WSJ Markets,-0.6249
2017-12-04,CNBC,0.4588
2017-12-04,Jim Cramer,0.4404
2017-12-04,CNBC,-0.6597
2017-12-04,CNBC,-0.6705
2017-12-04,Financial Times,0.3182
2017-12-04,CNBC,0.5984
2017-12-04,WSJ Markets,-0.4767
2017-12-04,CNNMoney,0.8271
2017-12-04,Bloomberg Markets,-0.7003
2017-12-04,WSJ Markets,0.4215
2017-12-04,CNBC,0.1779
2017-12-04,WSJ Markets,0.128
2017-12-04,Financial Times,-0.2263
2017-12-04,CNBC,-0.0018
2017-12-04,Bloomberg Markets,0.5267
2017-12-04,CNBC,-0.3818
2017-12-04,The Motley Fool,0.6705
2017-12-04,Financial Times,0.5994
2017-12-04,CNBC,-0.1027
2017-12-04,CNBC,0.6808
2017-12-04,Financial Times,-0.3818
2017-12-04,CNBC,0.25
2017-12-04,Financial Times,0.2732
2017-12-04,CNNMoney,0.3182
2017-12-04,CNBC,0.3182
2017-12-04,Bloomberg Markets,-0.6249
2017-12-04,CNBC,0.7096
